"TransactionID","Date","Time","Weekday","Quarter","StoreID","StoreName","Region","Prefecture","StoreType","CustomerID","Age","AgeGroup","Gender","MemberRank","LTV_Score","JobType","AnnualIncome_Est","MaritalStatus","ChildrenCount","ProductID","CategoryMain","CategorySub","Brand","ProductName","SKU","Color","Size","SupplierID","StockLevel","UnitCost","UnitPrice","Quantity","GrossSales","DiscountRate","DiscountAmount","NetSales","TaxAmount","Profit","ProfitMargin","PaymentMethod","PaymentStatus","Channel","DeviceType","OS","ShippingMethod","ShippingCost","DeliveryDate","ReviewScore","IsReturn"
"TRX-edf99621","2023-03-24","12:49","Sat","Q1","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-78454","36","30s","Female","Regular","1.12","Self-Employed","6580000","Married","0","PRD-5543","Home","Sub-Home","Brand-F","Home-Item","39839770","White","L","SUP-675","73","1362","3130","1","3130","0","0","3130","313","1768","0.56","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-03-24","","0"
"TRX-b6b3fc49","2023-12-14","16:52","Fri","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-24985","46","40s","Male","Regular","1.12","Office Worker","6340000","Married","0","PRD-2064","Food","Sub-Food","Brand-F","Food-Item","4A213DA1","Black","L","SUP-822","9","1275","2009","8","16072","0.1","1607","14465","1446","4265","0.29","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-14","","0"
"TRX-59118a33","2023-04-06","11:28","Fri","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-22367","53","50s","Male","Regular","1.11","Housewife","4310000","Single","1","PRD-1530","Home","Sub-Home","Brand-E","Home-Item","8A9BDD37","Red","S","SUP-935","13","2096","3103","1","3103","0.2","620","2483","248","387","0.16","QR","Completed","App","Mobile","iOS","Courier","500","2023-04-07","","0"
"TRX-ece258cc","2023-03-19","15:14","Mon","Q1","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-43666","18","10s","Male","Regular","1.42","Office Worker","5680000","Single","1","PRD-4373","Fashion","Sub-Fashion","Brand-B","Fashion-Item","74AD627F","Red","L","SUP-607","82","6473","13974","1","13974","0","0","13974","1397","7501","0.54","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-03-19","3","0"
"TRX-12bde1b5","2023-07-24","18:21","Tue","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-51660","21","20s","Male","Gold","1.56","Office Worker","2940000","Married","1","PRD-4228","Fashion","Sub-Fashion","Brand-C","Fashion-Item","3AB4C90E","White","L","SUP-614","62","5878","10010","1","10010","0","0","10010","1001","4132","0.41","Credit","Completed","App","Mobile","iOS","Courier","500","2023-07-27","","0"
"TRX-0bb780b1","2023-05-23","09:27","Wed","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-39198","35","30s","Male","Regular","1.17","Office Worker","3860000","Married","3","PRD-8605","Electronics","Sub-Electronics","Brand-C","Electronics-Item","43463963","Black","M","SUP-183","62","11262","14584","1","14584","0","0","14584","1458","3322","0.23","Cash","Completed","App","Mobile","iOS","Courier","500","2023-05-30","","0"
"TRX-4ffbc249","2023-12-17","14:29","Mon","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-29785","25","20s","Male","Regular","1.16","Student","5000000","Single","3","PRD-6453","Fashion","Sub-Fashion","Brand-D","Fashion-Item","563C601C","Red","S","SUP-183","9","68","100","1","100","0.1","10","90","9","22","0.24","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-17","","0"
"TRX-a8f9b889","2023-12-09","17:20","Sun","Q4","ST-5","Fukuoka Tenjin","Kanto","Tokyo","Physical","CUST-25714","40","40s","Male","Regular","1.33","Office Worker","4960000","Married","1","PRD-4624","Fashion","Sub-Fashion","Brand-D","Fashion-Item","03163193","White","L","SUP-349","84","9535","15709","1","15709","0","0","15709","1570","6174","0.39","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-09","4","0"
"TRX-7bf3a906","2023-04-09","17:04","Mon","Q2","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-64463","36","30s","Male","Gold","1.92","Office Worker","8860000","Single","0","PRD-8973","Home","Sub-Home","Brand-F","Home-Item","B1B820A5","White","S","SUP-173","25","2084","2797","1","2797","0.30000000000000004","839","1958","195","-126","-0.06","Cash","Completed","Store","POS","Embedded","Carry-out","0","2023-04-09","4","0"
"TRX-3e677142","2023-05-07","16:15","Mon","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-68891","24","20s","Male","Regular","1.25","Office Worker","8640000","Married","2","PRD-6070","Home","Sub-Home","Brand-D","Home-Item","0399810C","Black","L","SUP-912","33","1192","2076","1","2076","0.2","415","1661","166","469","0.28","Cash","Completed","App","Mobile","iOS","Courier","500","2023-05-11","","0"
"TRX-0d3e363d","2023-08-24","13:07","Fri","Q3","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-29868","18","10s","Male","Regular","1.39","Self-Employed","4730000","Married","2","PRD-1495","Home","Sub-Home","Brand-F","Home-Item","E2943653","Black","M","SUP-952","14","166","299","1","299","0","0","299","29","133","0.44","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-08-24","","0"
"TRX-f4e5e569","2023-12-17","17:11","Mon","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-78152","54","50s","Male","Regular","1.19","Office Worker","4990000","Married","1","PRD-7611","Food","Sub-Food","Brand-A","Food-Item","CD5546A6","White","S","SUP-305","38","1200","1627","1","1627","0","0","1627","162","427","0.26","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-12-17","","0"
"TRX-e374c81f","2023-08-09","12:46","Thu","Q3","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-54522","44","40s","Male","Regular","1.11","Office Worker","4370000","Married","1","PRD-7781","Food","Sub-Food","Brand-A","Food-Item","DB0B6789","Blue","S","SUP-911","92","424","638","1","638","0","0","638","63","214","0.34","Cash","Completed","Store","POS","Embedded","Carry-out","0","2023-08-09","","0"
"TRX-d589d533","2023-05-14","14:13","Mon","Q2","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-28234","50","50s","Male","Regular","1.06","Office Worker","6810000","Single","3","PRD-7304","Home","Sub-Home","Brand-B","Home-Item","7C93397E","Black","M","SUP-886","49","2080","3770","1","3770","0.1","377","3393","339","1313","0.39","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-14","","0"
"TRX-5152b73f","2023-12-12","18:40","Wed","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-58071","18","10s","Male","Regular","1.04","Student","4640000","Single","0","PRD-2544","Fashion","Sub-Fashion","Brand-F","Fashion-Item","FDB05798","Black","L","SUP-515","32","5174","7783","1","7783","0","0","7783","778","2609","0.34","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-12","","1"
"TRX-b9f381d8","2023-05-26","16:29","Sat","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-28072","30","30s","Female","Gold","2.16","Office Worker","5980000","Single","0","PRD-6118","Fashion","Sub-Fashion","Brand-D","Fashion-Item","44A0C659","White","M","SUP-769","77","3861","12107","1","12107","0","0","12107","1210","8246","0.68","QR","Completed","App","Mobile","iOS","Courier","500","2023-06-01","","0"
"TRX-7b964b1b","2023-05-18","12:43","Fri","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-12678","29","20s","Male","Regular","1.16","Student","5510000","Married","3","PRD-7829","Fashion","Sub-Fashion","Brand-D","Fashion-Item","59BADEB9","Black","M","SUP-566","43","4654","8874","1","8874","0","0","8874","887","4220","0.48","Cash","Completed","App","Mobile","iOS","Courier","500","2023-05-19","","0"
"TRX-62ff4a3c","2023-09-13","22:42","Thu","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-19885","35","30s","Female","Regular","1.38","Student","3380000","Married","1","PRD-9014","Fashion","Sub-Fashion","Brand-D","Fashion-Item","8A94DFA5","White","S","SUP-265","73","1250","2207","1","2207","0","0","2207","220","957","0.43","QR","Completed","App","Mobile","iOS","Courier","500","2023-09-19","","0"
"TRX-bf3b1bc8","2023-09-11","17:56","Tue","Q3","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-53181","29","20s","Male","Regular","1.03","Other","2050000","Single","3","PRD-9139","Fashion","Sub-Fashion","Brand-F","Fashion-Item","064B1643","Blue","S","SUP-747","77","149","270","1","270","0","0","270","27","121","0.45","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-09-11","","0"
"TRX-ecf0ff55","2023-09-08","16:09","Sat","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-23796","52","50s","Female","Regular","1.21","Housewife","9330000","Single","2","PRD-9445","Food","Sub-Food","Brand-A","Food-Item","3BA72DFB","Black","L","SUP-726","33","1347","2183","7","15281","0","0","15281","1528","5852","0.38","Credit","Completed","App","Mobile","iOS","Courier","500","2023-09-13","","0"
"TRX-962c5fd4","2023-07-04","17:55","Wed","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-68727","18","10s","Female","Regular","1.21","Office Worker","3090000","Single","1","PRD-7442","Food","Sub-Food","Brand-A","Food-Item","6494F227","Red","S","SUP-217","21","797","2064","1","2064","0.30000000000000004","619","1445","144","648","0.45","QR","Completed","App","Mobile","iOS","Courier","500","2023-07-11","","0"
"TRX-63ef14d2","2023-05-26","09:38","Sat","Q2","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-68991","18","10s","Male","Regular","1.11","Housewife","4190000","Single","2","PRD-1582","Food","Sub-Food","Brand-B","Food-Item","74E0426C","Blue","M","SUP-869","14","2138","3405","1","3405","0","0","3405","340","1267","0.37","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-26","","0"
"TRX-6887dc14","2023-11-14","12:30","Wed","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-27346","35","30s","Male","Regular","1.25","Student","4250000","Married","1","PRD-6375","Food","Sub-Food","Brand-C","Food-Item","41C3DC7A","Blue","S","SUP-512","99","2526","3483","1","3483","0","0","3483","348","957","0.27","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-11-14","","0"
"TRX-cb3cb6d1","2023-10-09","16:49","Tue","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-45179","55","50s","Female","Regular","1.15","Student","7160000","Married","1","PRD-1725","Fashion","Sub-Fashion","Brand-F","Fashion-Item","E31372E8","White","M","SUP-899","47","3385","6491","1","6491","0","0","6491","649","3106","0.48","Credit","Completed","App","Mobile","iOS","Courier","500","2023-10-12","","0"
"TRX-525d6fba","2023-12-17","14:35","Mon","Q4","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-28528","35","30s","Male","Gold","1.81","Office Worker","3560000","Married","0","PRD-6641","Fashion","Sub-Fashion","Brand-E","Fashion-Item","851BFEEA","Black","L","SUP-518","27","5922","7981","1","7981","0","0","7981","798","2059","0.26","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-17","","0"
"TRX-ae096241","2023-08-26","14:05","Sun","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-42310","31","30s","Male","Regular","1.09","Student","3850000","Married","3","PRD-3205","Food","Sub-Food","Brand-B","Food-Item","752E049B","Blue","L","SUP-878","45","1267","1897","1","1897","0","0","1897","189","630","0.33","Credit","Completed","App","Mobile","iOS","Courier","500","2023-08-30","","0"
"TRX-b922f58e","2023-07-31","17:04","Tue","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-26636","18","10s","Male","Regular","1.32","Office Worker","5170000","Single","2","PRD-2836","Home","Sub-Home","Brand-E","Home-Item","CDA940E8","Red","M","SUP-552","31","1142","1520","1","1520","0","0","1520","152","378","0.25","Credit","Completed","App","Mobile","iOS","Courier","500","2023-08-07","","0"
"TRX-3250a286","2023-09-24","19:23","Mon","Q3","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-65059","34","30s","Male","Regular","1.11","Student","4990000","Single","0","PRD-7515","Fashion","Sub-Fashion","Brand-E","Fashion-Item","E0C53625","Red","M","SUP-502","9","8573","13105","1","13105","0.1","1310","11795","1179","3222","0.27","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-09-24","5","0"
"TRX-e31d7ff9","2023-05-05","18:21","Sat","Q2","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-97334","58","50s","Male","Regular","1.05","Office Worker","5660000","Single","1","PRD-2008","Food","Sub-Food","Brand-A","Food-Item","77680876","White","S","SUP-255","33","1416","2685","1","2685","0","0","2685","268","1269","0.47","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-05-05","","0"
"TRX-d1be566b","2023-04-15","09:11","Sun","Q2","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-59936","18","10s","Male","Gold","1.92","Student","5510000","Married","1","PRD-6131","Home","Sub-Home","Brand-D","Home-Item","BDFC820F","Black","S","SUP-879","8","1614","2859","1","2859","0","0","2859","285","1245","0.44","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-04-15","","0"
"TRX-dab1c298","2023-03-13","21:37","Tue","Q1","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-33709","26","20s","Female","Gold","2.24","Office Worker","8240000","Single","0","PRD-6306","Food","Sub-Food","Brand-C","Food-Item","C6C8685E","White","L","SUP-161","71","267","424","1","424","0.30000000000000004","127","297","29","30","0.10","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-03-13","","0"
"TRX-00e20202","2023-04-25","14:24","Wed","Q2","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-19646","39","30s","Male","Regular","1.11","Office Worker","2800000","Single","0","PRD-6822","Fashion","Sub-Fashion","Brand-B","Fashion-Item","5D598A03","Black","S","SUP-871","80","4129","5270","1","5270","0","0","5270","527","1141","0.22","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-04-25","","0"
"TRX-16705e4a","2023-04-03","16:10","Tue","Q2","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-28089","32","30s","Female","Regular","1.21","Self-Employed","8170000","Married","0","PRD-4243","Electronics","Sub-Electronics","Brand-B","Electronics-Item","2DEB9CF0","Black","S","SUP-326","15","46042","75629","1","75629","0","0","75629","7562","29587","0.39","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-04-03","","0"
"TRX-5cf267d0","2023-11-10","13:29","Sat","Q4","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-80625","19","10s","Male","Regular","1.06","Student","5180000","Married","1","PRD-2504","Home","Sub-Home","Brand-E","Home-Item","7C618602","White","M","SUP-421","1","1629","2579","1","2579","0","0","2579","257","950","0.37","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-11-10","","0"
"TRX-9f28f473","2023-03-02","14:22","Fri","Q1","ST-7","EC Online","Online","Tokyo","Virtual","CUST-88693","21","20s","Female","Gold","2.03","Office Worker","4690000","Married","1","PRD-6919","Food","Sub-Food","Brand-B","Food-Item","7B4F88D8","Red","L","SUP-975","37","2072","3336","1","3336","0","0","3336","333","1264","0.38","Credit","Completed","App","Mobile","iOS","Courier","500","2023-03-09","1","0"
"TRX-74f37b79","2023-06-02","10:42","Sat","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-36635","65","60s","Male","Regular","1.39","Housewife","5330000","Married","2","PRD-4319","Electronics","Sub-Electronics","Brand-B","Electronics-Item","9E7EEC27","Blue","L","SUP-291","5","72515","112928","1","112928","0","0","112928","11292","40413","0.36","Credit","Completed","App","Mobile","iOS","Courier","500","2023-06-09","","0"
"TRX-4e6e1470","2023-06-12","13:44","Tue","Q2","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-30047","42","40s","Male","Gold","1.56","Self-Employed","5670000","Single","3","PRD-2449","Food","Sub-Food","Brand-D","Food-Item","61C1F27A","Black","S","SUP-570","11","868","1370","1","1370","0","0","1370","137","502","0.37","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-06-12","","0"
"TRX-d3eb1b3b","2023-03-01","09:21","Thu","Q1","ST-7","EC Online","Online","Tokyo","Virtual","CUST-11734","32","30s","Female","Regular","1.26","Student","5230000","Single","2","PRD-4603","Food","Sub-Food","Brand-C","Food-Item","11D2E98F","Black","L","SUP-992","52","1837","2451","1","2451","0.1","245","2206","220","369","0.17","QR","Completed","App","Mobile","iOS","Courier","500","2023-03-03","","0"
"TRX-d11f2482","2023-08-20","16:53","Mon","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-68043","33","30s","Male","Regular","1.03","Office Worker","3280000","Married","2","PRD-3324","Food","Sub-Food","Brand-E","Food-Item","80A6D722","Blue","L","SUP-983","51","1384","2369","1","2369","0.2","473","1896","189","512","0.27","QR","Completed","App","Mobile","iOS","Courier","500","2023-08-23","","0"
"TRX-0fb8a225","2023-06-15","15:05","Fri","Q2","ST-5","Fukuoka Tenjin","Kanto","Tokyo","Physical","CUST-30258","29","20s","Male","Gold","1.65","Office Worker","2770000","Single","0","PRD-3625","Food","Sub-Food","Brand-E","Food-Item","27661C3E","Blue","L","SUP-607","26","656","1109","1","1109","0","0","1109","110","453","0.41","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-06-15","","0"
"TRX-34c4aca3","2023-04-16","14:29","Mon","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-67163","19","10s","Female","Regular","1.44","Office Worker","4850000","Single","0","PRD-2421","Fashion","Sub-Fashion","Brand-D","Fashion-Item","2FD7BB39","Black","M","SUP-663","39","1717","3997","4","15988","0","0","15988","1598","9120","0.57","Credit","Completed","App","Mobile","iOS","Courier","500","2023-04-22","2","0"
"TRX-820b9603","2023-08-10","18:49","Fri","Q3","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-35136","38","30s","Male","Regular","1.27","Housewife","6770000","Single","1","PRD-7134","Food","Sub-Food","Brand-F","Food-Item","FB8BB1A0","White","M","SUP-884","27","136","319","1","319","0","0","319","31","183","0.57","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-08-10","","0"
"TRX-3e7eb621","2023-07-20","13:36","Fri","Q3","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-23748","38","30s","Male","Regular","1.38","Housewife","640000","Married","0","PRD-3456","Food","Sub-Food","Brand-E","Food-Item","86231594","White","M","SUP-583","69","1297","2592","1","2592","0","0","2592","259","1295","0.50","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-07-20","","0"
"TRX-41630120","2023-07-12","11:18","Thu","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-20583","30","30s","Male","Regular","1.06","Housewife","1330000","Single","3","PRD-9931","Home","Sub-Home","Brand-D","Home-Item","09F38130","Black","M","SUP-640","38","1070","2459","1","2459","0","0","2459","245","1389","0.56","Credit","Completed","App","Mobile","iOS","Courier","500","2023-07-15","","0"
"TRX-d89a4ca6","2023-09-19","16:55","Wed","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-57241","41","40s","Male","Regular","1.20","Office Worker","6080000","Single","0","PRD-3058","Fashion","Sub-Fashion","Brand-A","Fashion-Item","CDEFE5D4","Blue","S","SUP-841","53","6451","8532","1","8532","0","0","8532","853","2081","0.24","Cash","Completed","App","Mobile","iOS","Courier","500","2023-09-26","","0"
